url	download_complete
wics.ics.uci.edu/wics-attends-cwic-socal?afg34_page_id=3	incomplete
wics.ics.uci.edu/wics-attends-cwic-socal?afg34_page_id=1	complete
wics.ics.uci.edu/wics-fall-quarter-week-3-amazon-workshop?afg93_page_id=1	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fnewscorp-going-mobile%2F&format=xml	incomplete
cml.ics.uci.edu/2016/01/winter-2016	complete
chenli.ics.uci.edu?p=420	incomplete
ngs.ics.uci.edu/smile-you-are-on-camera	incomplete
cloudberry.ics.uci.edu/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fcloudberry.ics.uci.edu%2Fdocumentation%2F&format=xml	incomplete
wics.ics.uci.edu/week-5-women-in-technology-talk-by-northrop-grumman?afg12_page_id=2	complete
wics.ics.uci.edu/week-5-women-in-technology-talk-by-northrop-grumman?afg12_page_id=1	incomplete
wics.ics.uci.edu/week-2-ios-beginner-workshop	incomplete
emj.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Femj.ics.uci.edu%2Fsoftware%2Fcambium-model-translation-software%2F&format=xml	complete
www.ics.uci.edu/~wjohnson/BIDA/Ch8/logoddstrauma.txt	complete
emj.ics.uci.edu/author/emj	complete
ngs.ics.uci.edu/category/personal	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fsharing-your-photos-orsiso%2F&format=xml	complete
ngs.ics.uci.edu/tag/quantified-self/page/2	complete
www.ics.uci.edu/~wjohnson/BIDA/Ch13/Larynx-Cancer-Data.txt	complete
wics.ics.uci.edu/wics-final-python-project-meeting/feed	complete
ngs.ics.uci.edu/the-worst-part-of-a-vacation/feed	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fphotos-then-and-now-2%2F&format=xml	incomplete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fgiving-back-to-society-gates-and-buffett%2F&format=xml	complete
www.ics.uci.edu/%7Ewscacchi/ResearchBio.html	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fintelligence-analysts%2F&format=xml	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fspring-potluck-with-ics-clubs%2F	complete
cml.ics.uci.edu/2013/09/fall-2013	complete
www.ics.uci.edu/~stasio/winter06/Lectures	complete
www.ics.uci.edu/community/news/view_news?id=1466	complete
www.ics.uci.edu/pub/websoft/MOMspider	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Ffall-quarter-2016-week-1-mentorship-mixer%2Fimg_2377%2F&format=xml	complete
wics.ics.uci.edu/wics-spring-quarter-week-2-intuit-react-workshop?share=twitter	complete
wics.ics.uci.edu/grace-hopper-celebration-2014?share=google-plus-1	complete
ngs.ics.uci.edu/video-revolution-continues	complete
cml.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcml.ics.uci.edu%2F2014%2F08%2Fcenter-member-michael-lee-uses-crowdsourcing-to-predict-world-cup-outcome%2F	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Ffreezen-in-time-or%2F	complete
wics.ics.uci.edu?p=1338	complete
www.ics.uci.edu/ugrad/courses/listing.php?year=2016&level=Graduate&department=STATS&program=ALL	complete
cml.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcml.ics.uci.edu%2F2006%2F10%2F2006_netflix%2F&format=xml	complete
cml.ics.uci.edu?p=571	complete
ngs.ics.uci.edu/acm-multimedia-2007-day-3	complete
ngs.ics.uci.edu/acm-multimedia-2007-day-2	complete
ngs.ics.uci.edu/tag/personal-intelligence	complete
cbcl.ics.uci.edu	complete
ngs.ics.uci.edu/what-did-we-do-before-computers/feed	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fstudying-with-wics-2%2F&format=xml	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fwics-fall-quarter-2017-week-2-mentorship-mixer%2F	complete
ngs.ics.uci.edu/travel-to-singapore	incomplete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fa-great-opportunity-mobile-phones-in-rural-india%2F&format=xml	complete
www.ics.uci.edu/~akoratti	complete
ngs.ics.uci.edu/the-web-you-trust/feed	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fweek-5-women-in-technology-talk-by-northrop-grumman%2F	complete
chenli.ics.uci.edu/students	complete
dblp.ics.uci.edu/authors	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Ffall-quarter-2016-week-1-mentorship-mixer%2Fimg_2351%2F	complete
www.ics.uci.edu/~stasio/winter06/Homeworks/hw2.txt	incomplete
ngs.ics.uci.edu/digital-india-a-potentially-transformative-opportunity	incomplete
wics.ics.uci.edu/about-community-outreach	complete
ngs.ics.uci.edu/responsive-to-customser/feed	complete
alumni.ics.uci.edu/2008/07/10/answering-the-call	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fwics-fall-quarter-week-3-amazon-workshop%2F&format=xml	incomplete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fweek-10-hour-of-code%2F&format=xml	complete
www.ics.uci.edu/%7Eisaac/private	incomplete
www.ics.uci.edu/~iftekha/publication/understanding-code-smells-in-android-applications	complete
wics.ics.uci.edu/wics-hosts-a-toy-hacking-workshop-with-dr-garnet-hertz/13-02-03-toy-hacker-012/feed	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fweek-4-capgeminis-women-in-consulting-night-w-swe-icssc%2F&format=xml	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fwics-fall-quarter-week-6-acm-x-wics-mock-technical-interview%2F	complete
www.ics.uci.edu/~wjohnson/BIDA/Ch9/BankSalaryData.txt	complete
mcs.ics.uci.edu?p=439	complete
wics.ics.uci.edu/wics-hosts-a-toy-hacking-workshop/attachment/011	incomplete
emj.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Femj.ics.uci.edu%2Fpapers%2Fcalculational-papers%2F	complete
mcs.ics.uci.edu?p=434	complete
mcs.ics.uci.edu?p=430	complete
www.ics.uci.edu/~wjohnson/BIDA/Ch15/Chap15DPpackage.txt	incomplete
wics.ics.uci.edu/wics-is-invited-to-western-digital/feed	complete
ngs.ics.uci.edu/what-did-we-do-before-computers	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fif-it-merged-with-e-t%2F&format=xml	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fthird-day-at-acm-multimedia%2F&format=xml	complete
www.ics.uci.edu/~perl/publication/ocfi	complete
ngs.ics.uci.edu?p=530	complete
cml.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcml.ics.uci.edu%2Fcourses%2F	complete
ngs.ics.uci.edu/search-andor-media/feed	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fknowledge-and-innovation-sharing-networks-kisn%2F	complete
cml.ics.uci.edu/aiml/page/3	complete
ngs.ics.uci.edu/frustration-or-strategy/feed	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fapply-to-wics-committee%2F	complete
chenli.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fchenli.ics.uci.edu%2Fpublications%2F&format=xml	complete
cml.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcml.ics.uci.edu%2F2018%2F03%2Fworkshop-for-the-philosophy-of-machine-learning%2F&format=xml	complete
mhcid.ics.uci.edu?p=28	complete
www.ics.uci.edu/~feldman/projectsF00.html	complete
mhcid.ics.uci.edu?p=22	complete
matt-smith-v2.ics.uci.edu/dutran/wordpress/jianfeng-won-the-google-graduate-student-award-in-ics/feed	complete
ngs.ics.uci.edu/tag/individual-models/feed	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fyrl-berkeley%2F&format=xml	complete
matt-smith-v2.ics.uci.edu/dutran/wordpress/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmatt-smith-v2.ics.uci.edu%2Fdutran%2Fwordpress%2Fprof-li-gave-a-talk-about-cloudberry-at-apweb-suzhou-china%2F	complete
ngs.ics.uci.edu/cnns-hologram-immersive-video/feed	complete
www.ics.uci.edu/grad/policies/GradPolicies_Grading.php	complete
futurehealth.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffuturehealth.ics.uci.edu%2Fresources%2Fvideos%2F	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fextreme-stories-10%2F&format=xml	complete
www.ics.uci.edu/about/about_safety.php	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fevent%2Fwestern-digital-tour%2F&format=xml	complete
www.ics.uci.edu/~wjohnson/BIDA/Ch10/CSmodel.txt	complete
ngs.ics.uci.edu/need-consolidation-of-experiences-and-making-them-actionable/feed	complete
ngs.ics.uci.edu/funny-story-about-googles-plans	complete
ngs.ics.uci.edu/phone-as-a-guide-in-real-world/feed	complete
mcs.ics.uci.edu/xmlrpc.php?rsd	complete
cml.ics.uci.edu/2013/03/2013_fowlkescareer/feed	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fwics-fall-quarter-week-4-coffee-chat-with-deloitte%2F&format=xml	complete
www.ics.uci.edu/~johnsong/thesis	complete
ngs.ics.uci.edu/3-d-mash-ups/feed	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fthe-nets-next-10-years%2F&format=xml	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fall-those-lifelogs-and-mobile-phones%2F&format=xml	complete
ngs.ics.uci.edu/research-in-singapore	complete
wics.ics.uci.edu?p=3741	complete
ngs.ics.uci.edu/lifelog-made-easy	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fmore-timelines%2F	complete
emj.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Femj.ics.uci.edu%2Fpapers%2Fcomputational-field-geology%2F	complete
asterix.ics.uci.edu//supporters.html	complete
wics.ics.uci.edu/letter-of-recommendation-workshop?share=twitter	complete
ngs.ics.uci.edu/extreme-stories13	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fsad-education-situation-in-india%2F	complete
ngs.ics.uci.edu?p=1501	complete
chenli.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fchenli.ics.uci.edu%2Fnews%2F&format=xml	complete
futurehealth.ics.uci.edu/wp-json	complete
ngs.ics.uci.edu/tag/integrative-health	complete
ngs.ics.uci.edu/teacher/feed	complete
wics.ics.uci.edu/gen-meeting-and-mentorship-14?share=google-plus-1	complete
ngs.ics.uci.edu/tag/big-data/feed	complete
ngs.ics.uci.edu/most-popular-but-little-known-photosite	complete
www.ics.uci.edu/~wjohnson/BIDA/Ch11/Ch11SAScode.txt	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fwics-hosts-a-toy-hacking-workshop%2Fattachment%2F004%2F&format=xml	complete
wics.ics.uci.edu/wics-spring-quarter-week-8-amazon-alexa-skill-workshop?share=twitter	complete
cml.ics.uci.edu/2011/09/2011_wellingpami	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Facm-multimedia-2007-day-2%2F&format=xml	complete
wics.ics.uci.edu/fall-quarter-2016-wk-7-summer-internship-panel?share=google-plus-1	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fin-greece%2F&format=xml	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fsocial-pixels%2F	complete
mhcid.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmhcid.ics.uci.edu%2Fadmissions%2Fadmissions-overview%2Fapplicant-portfolio%2F&format=xml	complete
www.ics.uci.edu/faculty/area/area_biomed.php	complete
ngs.ics.uci.edu/seraja-reincarnation-at-uci	complete
wics.ics.uci.edu/winter-quarter-2017-mock-technical-interviews-prep-workshop/feed	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fevent%2Fintuit-workshop%2F&format=xml	complete
sdcl.ics.uci.edu/people/previous-members/feed	complete
mcs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmcs.ics.uci.edu%2Fcurrent-students%2Fresources%2Fforms%2F	complete
wics.ics.uci.edu/event/tba-2?ical=1	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fus-institute-of-peace%2F	complete
mhcid.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmhcid.ics.uci.edu%2Fprogram%2Fcurriculum%2F&format=xml	complete
ngs.ics.uci.edu/partners/feed	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fbest-jobs-well-i-am-in-one%2F	complete
wics.ics.uci.edu/wics-hosts-a-toy-hacking-workshop-with-dr-garnet-hertz/13-02-03-toy-hacker-009/feed	complete
matt-smith-v2.ics.uci.edu/dutran/wordpress/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmatt-smith-v2.ics.uci.edu%2Fdutran%2Fwordpress%2Fdocumentation%2F	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fhackuci-spring-2014%2F	complete
www.ics.uci.edu/~wjohnson/BIDA/Ch10/DogMixedModel.txt	complete
matt-smith-v2.ics.uci.edu/dutran/wordpress/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmatt-smith-v2.ics.uci.edu%2Fdutran%2Fwordpress%2Fprof-li-gave-talks-about-cloudberry-at-huawei-google-teradata-and-arl%2F	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fabout-community-outreach%2F&format=xml	complete
cml.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcml.ics.uci.edu%2F2007%2F12%2F2007_newfaculty%2F	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fwics-mentorship-program%2F&format=xml	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fnew-askcom%2F	complete
ngs.ics.uci.edu/more-timelines	complete
ngs.ics.uci.edu/tag/representations	complete
ngs.ics.uci.edu/tata-and-rs-1-lakh-car	complete
wics.ics.uci.edu/fall-quarter-2017-week-5-wics-mentorship-reveal?share=facebook	complete
wics.ics.uci.edu/girls-who-code?share=twitter	complete
wics.ics.uci.edu?p=1074	complete
wics.ics.uci.edu?p=1076	complete
wics.ics.uci.edu/wics-co-hosts-google-panel/feed	complete
wics.ics.uci.edu/gen-meeting-and-mentorship-14/feed	complete
cml.ics.uci.edu?p=747	complete
www.ics.uci.edu/~jain/presentations	complete
ngs.ics.uci.edu/workshops-at-acm-multimedia/feed	complete
mcs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmcs.ics.uci.edu%2Fcurrent-students%2Fresources%2Fcampus-contacts%2F	complete
wics.ics.uci.edu/study-session?share=facebook	complete
wics.ics.uci.edu/wics-winter-quarter-week-3-vmware-info-session	complete
wics.ics.uci.edu/winter-quarter-2017-mock-technical-interviews-prep-workshop	complete
www.ics.uci.edu/~sswamida	complete
wics.ics.uci.edu/fall-quarter-update/8322267881_97e253a538_c/feed	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fmovie-night%2F&format=xml	complete
cml.ics.uci.edu/wp-json	complete
wics.ics.uci.edu/masimo-presents-the-hidden-job-market	complete
ngs.ics.uci.edu/nagpur-trip-2007	complete
cml.ics.uci.edu/2006/10/2006_cmlnips	complete
cml.ics.uci.edu/2007/12/2007_yahoogift/feed	complete
cml.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcml.ics.uci.edu%2F2010%2F05%2F2010_vandykims%2F	complete
wics.ics.uci.edu/wics-mentorship-program	complete
ngs.ics.uci.edu/social-systems-and-big-data/feed	complete
sdcl.ics.uci.edu/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fsdcl.ics.uci.edu%2Fpapers%2F&format=xml	complete
ngs.ics.uci.edu/is-this-bitterness-or-real-belief	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fpresentation-of-flickr-story-on-newscom%2F	complete
ngs.ics.uci.edu?p=1081	complete
ngs.ics.uci.edu?p=1080	complete
wics.ics.uci.edu/inittogether?share=twitter	complete
ngs.ics.uci.edu/extreme-stories13/feed	complete
wics.ics.uci.edu/android-app-finale?share=twitter	complete
www.ics.uci.edu/~alexv/pubs.html	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Feventfulcom%2F&format=xml	complete
ngs.ics.uci.edu/tag/foodlog	complete
cml.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcml.ics.uci.edu%2F2016%2F11%2Fphd-research-fellowships%2F	complete
cml.ics.uci.edu/category/aiml/page/2	complete
mondego.ics.uci.edu	complete
mhcid.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmhcid.ics.uci.edu%2Fadmissions%2Fonline-information-sessions%2F	complete
ngs.ics.uci.edu?p=1818	complete
wics.ics.uci.edu/annual-mentorship-program-2013/feed	complete
wics.ics.uci.edu/wics-fall-quarter-week-1-first-general-meeting	complete
ngs.ics.uci.edu/experiential-analysis	complete
wics.ics.uci.edu?p=2721	complete
wics.ics.uci.edu?p=2723	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2F3-d-viewfinder-for-photos%2F&format=xml	complete
wics.ics.uci.edu?p=2725	complete
wics.ics.uci.edu?p=2727	complete
sdcl.ics.uci.edu/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fsdcl.ics.uci.edu%2Fopportunities%2F&format=xml	complete
cwicsocal18.ics.uci.edu/sponsors/current-sponsors	complete
ngs.ics.uci.edu/eventweb-and-saving-lives	complete
wics.ics.uci.edu/wics-first-general-spring-quarter-meeting	complete
www.ics.uci.edu/~skong2/recurrentDepthSeg	complete
www.ics.uci.edu/~mgiorgio/inf212/homework-instructions.html	complete
wics.ics.uci.edu/fall-quarter-2016-first-general-meeting?share=google-plus-1	complete
ngs.ics.uci.edu/tag/bad-news	complete
cwicsocal18.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcwicsocal18.ics.uci.edu%2Fsponsors%2Fcurrent-sponsors%2F&format=xml	complete
www.ics.uci.edu/~iftekha/project/vlsma	complete
ngs.ics.uci.edu/tag/computer-scientists	complete
wics.ics.uci.edu/web-development-projects-awards	complete
computableplant.ics.uci.edu/papers/2002/BGRS-2002-KAP-abstract.html	complete
wics.ics.uci.edu/fall-quarter-2016-week-3-pwc-info-session	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2F1%2F&format=xml	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fevent%2Ftba%2F	complete
wics.ics.uci.edu/event/project-meeting-7?ical=1	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fbecoming-impatient%2F&format=xml	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fcruising%2F&format=xml	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fthe-worst-part-of-a-vacation%2F&format=xml	complete
mhcid.ics.uci.edu/feed	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fmasimo-presents-the-hidden-job-market%2F	complete
chenli.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fchenli.ics.uci.edu%2Fresearch%2F	complete
wics.ics.uci.edu/wics-summer-session-workshop?share=google-plus-1	complete
www.ics.uci.edu/~feldman/lec7F00.html	complete
ngs.ics.uci.edu/research/presentations/feed	complete
emj.ics.uci.edu/papers/computational-field-geology	incomplete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fvideo-sharing%2F&format=xml	complete
emj.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Femj.ics.uci.edu%2Fprojects%2F	incomplete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fmicrosoft-search-lab%2F&format=xml	complete
wics.ics.uci.edu/category/news/page/11	complete
wics.ics.uci.edu/category/news/page/10	complete
ngs.ics.uci.edu/cav-indexing/feed	complete
wics.ics.uci.edu/category/news/page/12	complete
wics.ics.uci.edu/category/news/page/14	complete
ngs.ics.uci.edu/wp-comments-post.php	complete
ngs.ics.uci.edu/rising-wages-in-india-starting-to-hurt	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Flifelesson-2-should-should-come-before-could%2F	complete
cml.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcml.ics.uci.edu%2Fhome%2Fabout-us%2F&format=xml	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Flifelesson-1-get-bad-news-as-soon-as-possible%2F&format=xml	complete
cml.ics.uci.edu?p=516	complete
cml.ics.uci.edu?p=518	complete
ngs.ics.uci.edu/india-has-the-brains-but	incomplete
ngs.ics.uci.edu/personal/favorite-books	complete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=elzarki	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Ftoo-much-travel%2F	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fweek-3-wicsvgdc-workshop%2F&format=xml	complete
www.ics.uci.edu/~respond	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fwics-launches-a-flappy-bird-python-project%2F	complete
www.ics.uci.edu/~schark/spaa95.ps.Z	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Ffires-in-southern-california%2F&format=xml	incomplete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fawards-and-accomplishments%2F34394502_1943598092358173_189770703317237760_n%2F&format=xml	complete
ngs.ics.uci.edu/first-day-at-acm-multimedia/feed	complete
ngs.ics.uci.edu/future-of-visual-maps/feed	complete
www.ics.uci.edu/~salsubai/rstartree.html	complete
mondego.ics.uci.edu/projects/clonedetection/tool/latest	complete
cml.ics.uci.edu/2006/03/2006_muriaward/feed	complete
ngs.ics.uci.edu/visual-time-machine	complete
www.ics.uci.edu/ugrad/honors/index.php	complete
ngs.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fngs.ics.uci.edu%2Fmore-experiences-in-china%2F&format=xml	complete
cloudberry.ics.uci.edu/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fcloudberry.ics.uci.edu%2Fprof-li-give-talks-about-cloudberry-at-salesforce-and-huawei%2F&format=xml	complete
www.ics.uci.edu/~gmark	complete
wics.ics.uci.edu/inittogether/feed	complete
wics.ics.uci.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwics.ics.uci.edu%2Fevent%2Fweek-3-swe-industry-networking-night%2F&format=xml	complete
